shipment_id,warehouse_id,customer_id,crop_id,shipment_date,delivery_date,status,total_weight_kg,shipping_cost_thb,transport_mode,driver_name,vehicle_plate
SHP-009409,WH-010,CUS-0190,CRP-001,2021-12-05,2021-12-15,กำลังขนส่ง,28638.38,30074.09,รถไฟ,เกษม เจริญสุข,ขข-5677 กทม
SHP-009410,WH-011,CUS-0002,CRP-015,2021-01-25,2021-01-30,จัดส่งแล้ว,901.37,1921.35,รถไฟ,ธวัช พันธ์ดี,ขข-6294 สง
SHP-009411,WH-014,CUS-0015,CRP-007,2024-10-17,2024-10-21,จัดส่งแล้ว,22803.74,35327.62,รถบรรทุก,ชัยวัฒน์ ดวงดี,ขข-4746 สข
SHP-009412,WH-008,CUS-0129,CRP-012,2023-07-30,2023-08-03,จัดส่งแล้ว,4203.41,9142.39,รถบรรทุก,สุนิสา ดำรง,ฉฉ-5397 สข
SHP-009413,WH-007,CUS-0162,CRP-012,2024-04-17,2024-04-27,จัดส่งแล้ว,17931.52,28553.32,รถบรรทุก,มณีรัตน์ พิมพา,ชช-7172 ขก
SHP-009414,WH-007,CUS-0132,CRP-003,2025-11-19,2025-11-28,จัดส่งแล้ว,5499.38,12615.16,รถไฟ,สายฝน บุญมา,ชช-5351 ชม
SHP-009415,WH-007,CUS-0171,CRP-006,2022-05-19,2022-05-27,จัดส่งแล้ว,24651.48,14806.7,รถบรรทุก,ดวงดาว ชูชื่น,ชช-4955 ขก
SHP-009416,WH-001,CUS-0121,CRP-004,2025-08-21,,รอดำเนินการ,19474.37,28372.51,รถบรรทุก,มณีรัตน์ พลัง,ขข-8953 กทม
SHP-009417,WH-012,CUS-0149,CRP-002,2021-04-29,2021-04-30,จัดส่งแล้ว,24951.47,60669.15,รถไฟ,วิทยา เจริญสุข,ฉฉ-9537 ขก
SHP-009418,WH-007,CUS-0010,CRP-002,2022-06-25,2022-07-09,จัดส่งแล้ว,6772.83,6227.24,เรือ,จันทร์ ฤทธิ์ไกร,งง-6515 กทม
SHP-009419,WH-001,CUS-0173,CRP-005,2025-11-10,2025-11-23,กำลังขนส่ง,1709.45,1984.09,รถบรรทุก,ศิริ สีทอง,งง-1265 ชม
SHP-009420,WH-006,CUS-0018,CRP-013,2021-08-03,2021-08-17,กำลังขนส่ง,19019.83,25059.8,รถบรรทุก,จันทร์ มั่งมี,งง-5848 ขก
SHP-009421,WH-004,CUS-0078,CRP-015,2021-06-22,2021-07-06,จัดส่งแล้ว,29071.47,55296.28,รถบรรทุก,วิชัย ดีงาม,งง-3693 ขก
SHP-009422,WH-006,CUS-0123,CRP-014,2023-10-05,2023-10-19,จัดส่งแล้ว,7366.21,13768.84,รถบรรทุก,สมชาย เจริญสุข,กก-7808 สง
SHP-009423,WH-007,CUS-0160,CRP-013,2022-10-18,2022-10-30,กำลังขนส่ง,4114.94,4612.92,เรือ,ปรียา ดาวเรือง,ฉฉ-2739 สง
SHP-009424,WH-009,CUS-0136,CRP-007,2025-04-04,2025-04-07,กำลังขนส่ง,17040.45,40863.1,รถบรรทุก,ธวัช รุ่งโรจน์,กก-6783 สง
SHP-009425,WH-002,CUS-0032,CRP-004,2021-07-28,2021-08-07,จัดส่งแล้ว,11495.24,15980.14,รถไฟ,อาทิตย์ สมบูรณ์,ชช-8316 กทม
SHP-009426,WH-007,CUS-0163,CRP-005,2023-02-13,2023-02-24,กำลังขนส่ง,1722.32,4023.49,รถบรรทุก,ทองสุข ใจดี,งง-7498 ขก
SHP-009427,WH-009,CUS-0105,CRP-012,2024-08-11,,รอดำเนินการ,17432.5,27288.31,รถไฟ,เอกชัย สาระ,งง-9521 ขก
SHP-009428,WH-006,CUS-0094,CRP-005,2021-07-02,2021-07-10,จัดส่งแล้ว,6419.29,13898.8,รถบรรทุก,ปรียา สมบูรณ์,กก-2572 ขก
SHP-009429,WH-013,CUS-0080,CRP-005,2022-06-16,2022-06-26,จัดส่งแล้ว,8719.82,20599.38,รถบรรทุก,นงลักษณ์ พิมพา,ฉฉ-2705 กทม
SHP-009430,WH-010,CUS-0064,CRP-013,2022-09-29,2022-10-05,จัดส่งแล้ว,16951.17,40235.61,รถบรรทุก,สมชาย โชคดี,ฉฉ-7818 ชม
SHP-009431,WH-010,CUS-0019,CRP-003,2025-09-17,2025-09-28,จัดส่งแล้ว,1756.58,3545.16,รถบรรทุก,ณรงค์ สาระ,ฉฉ-2392 สข
SHP-009432,WH-001,CUS-0069,CRP-007,2025-09-04,2025-09-12,จัดส่งแล้ว,24355.4,37228.03,เรือ,ชัยวัฒน์ วงศ์งาม,ขข-9607 ชม
SHP-009433,WH-004,CUS-0149,CRP-006,2024-12-21,2024-12-22,จัดส่งแล้ว,5354.28,3431.97,รถบรรทุก,บุญมา ใจดี,งง-2129 สง
SHP-009434,WH-015,CUS-0189,CRP-003,2021-08-05,2021-08-08,จัดส่งแล้ว,23081.54,16367.54,รถบรรทุก,เอกชัย เจริญสุข,ชช-1395 ขก
SHP-009435,WH-012,CUS-0124,CRP-004,2023-07-24,2023-07-26,กำลังขนส่ง,22338.14,14921.26,รถบรรทุก,วรากร ทองดี,ฉฉ-8993 สง
SHP-009436,WH-009,CUS-0189,CRP-001,2022-06-11,2022-06-25,จัดส่งแล้ว,26586.96,46531.68,รถไฟ,นงลักษณ์ ดีงาม,งง-1033 สข
SHP-009437,WH-005,CUS-0091,CRP-009,2024-06-24,2024-06-27,กำลังขนส่ง,10418.69,9378.11,เรือ,บุญมา ดาวเรือง,ขข-7768 สข
SHP-009438,WH-004,CUS-0053,CRP-001,2025-07-10,,รอดำเนินการ,1562.4,2866.96,รถไฟ,ลัดดา รักษ์ดี,ฉฉ-2687 สง
SHP-009439,WH-012,CUS-0026,CRP-012,2024-12-22,2025-01-01,จัดส่งแล้ว,10794.87,21532.16,รถไฟ,ฉัตรชัย เจริญสุข,ชช-9757 ขก
SHP-009440,WH-012,CUS-0091,CRP-002,2023-05-11,2023-05-22,ยกเลิก,3433.99,5167.03,รถไฟ,สุนิสา แสงงาม,ฉฉ-2380 สง
SHP-009441,WH-015,CUS-0199,CRP-015,2021-04-25,2021-04-29,จัดส่งแล้ว,2409.37,5165.29,รถไฟ,วิทยา ทรัพย์มา,ชช-9256 กทม
SHP-009442,WH-014,CUS-0126,CRP-002,2023-12-25,2023-12-28,จัดส่งแล้ว,16752.99,39518.34,รถไฟ,เกษม เกษตรดี,กก-2033 ขก
SHP-009443,WH-008,CUS-0134,CRP-007,2022-01-14,2022-01-20,กำลังขนส่ง,20210.59,19814.24,รถบรรทุก,สุดา ทองดี,ชช-2867 ชม
SHP-009444,WH-002,CUS-0050,CRP-014,2025-12-17,2025-12-27,จัดส่งแล้ว,5077.65,3754.68,เรือ,ปรียา ศรีสุข,ฉฉ-2126 ขก
SHP-009445,WH-002,CUS-0025,CRP-006,2021-03-25,2021-03-31,จัดส่งแล้ว,13629.35,22724.6,เรือ,มณีรัตน์ ทรัพย์มา,ฉฉ-7376 ชม
SHP-009446,WH-003,CUS-0123,CRP-009,2022-01-26,2022-02-05,จัดส่งแล้ว,11892.18,17552.4,รถบรรทุก,สุนิสา แสงงาม,ชช-5099 กทม
SHP-009447,WH-003,CUS-0050,CRP-008,2025-06-20,2025-06-22,จัดส่งแล้ว,5621.45,13544.15,รถไฟ,นิตยา รักษ์ดี,ฉฉ-4595 ขก
SHP-009448,WH-004,CUS-0090,CRP-001,2023-04-15,2023-04-27,จัดส่งแล้ว,2981.31,2428.49,รถบรรทุก,สมชาย ศรีสุข,ชช-4450 ชม
SHP-009449,WH-002,CUS-0125,CRP-015,2021-05-17,,รอดำเนินการ,22100.89,34801.75,รถไฟ,ปราณี ฤทธิ์ไกร,งง-1215 สง
SHP-009450,WH-009,CUS-0152,CRP-004,2021-04-12,2021-04-13,จัดส่งแล้ว,14401.99,35601.22,รถบรรทุก,สมหญิง บุญมา,ขข-3996 สข
SHP-009451,WH-011,CUS-0087,CRP-003,2024-04-22,2024-04-23,กำลังขนส่ง,2828.5,3909.68,เรือ,จักรกฤษณ์ เกษตรดี,ฉฉ-9948 กทม
SHP-009452,WH-009,CUS-0167,CRP-007,2022-04-21,2022-04-30,จัดส่งแล้ว,27561.56,30031.49,รถบรรทุก,ธวัช เจริญสุข,ฉฉ-8234 ขก
SHP-009453,WH-008,CUS-0113,CRP-003,2022-08-08,2022-08-19,จัดส่งแล้ว,24542.75,17960.19,รถบรรทุก,ณรงค์ ดาวเรือง,ชช-2776 สง
SHP-009454,WH-010,CUS-0200,CRP-004,2021-06-03,2021-06-11,จัดส่งแล้ว,7317.47,11604.21,รถบรรทุก,กิตติ แสงงาม,ขข-6204 สข
SHP-009455,WH-011,CUS-0153,CRP-009,2025-10-11,2025-10-18,จัดส่งแล้ว,14179.21,13971.38,เรือ,วิชัย รักษ์ดี,กก-9069 ชม
SHP-009456,WH-014,CUS-0063,CRP-004,2022-09-18,2022-09-20,กำลังขนส่ง,17870.59,34774.55,รถบรรทุก,อาทิตย์ พลัง,ชช-4404 สง
SHP-009457,WH-002,CUS-0029,CRP-001,2024-08-02,2024-08-13,จัดส่งแล้ว,4457.55,7932.83,รถไฟ,บุญมา แสงงาม,งง-2679 ขก
SHP-009458,WH-007,CUS-0060,CRP-004,2025-01-11,2025-01-24,จัดส่งแล้ว,24063.02,24701.02,รถบรรทุก,จันทร์ บุญมา,กก-9010 ขก
SHP-009459,WH-008,CUS-0123,CRP-009,2023-12-13,2023-12-21,กำลังขนส่ง,15207.14,35589.73,รถบรรทุก,วิชัย ทองดี,งง-8068 ขก
SHP-009460,WH-006,CUS-0110,CRP-007,2024-06-14,,รอดำเนินการ,6230.38,12638.8,เรือ,สมชาย รักษ์ดี,กก-2288 ชม
SHP-009461,WH-013,CUS-0167,CRP-004,2022-01-08,2022-01-19,จัดส่งแล้ว,11978.57,22494.84,รถบรรทุก,ปิยะ พิมพา,งง-3731 ขก
SHP-009462,WH-007,CUS-0140,CRP-015,2022-09-26,2022-10-08,จัดส่งแล้ว,14601.73,20734.04,รถบรรทุก,ประสิทธิ์ มีสุข,ชช-7785 กทม
SHP-009463,WH-009,CUS-0171,CRP-001,2023-01-15,2023-01-28,จัดส่งแล้ว,20286.55,28221.21,รถบรรทุก,สมพงษ์ เจริญสุข,ชช-9655 กทม
SHP-009464,WH-014,CUS-0046,CRP-008,2023-11-16,2023-11-20,จัดส่งแล้ว,2934.35,4310.38,รถบรรทุก,วิชัย วงศ์งาม,ขข-3423 สง
SHP-009465,WH-007,CUS-0179,CRP-015,2025-11-24,2025-12-01,จัดส่งแล้ว,19209.89,9926.53,รถบรรทุก,ทองสุข รักษ์ดี,กก-6113 ขก
SHP-009466,WH-012,CUS-0160,CRP-005,2023-12-19,,รอดำเนินการ,7794.7,4667.26,เรือ,ณรงค์ แสงงาม,ฉฉ-4416 กทม
SHP-009467,WH-013,CUS-0155,CRP-001,2023-04-13,2023-04-14,จัดส่งแล้ว,19921.68,16806.56,รถไฟ,วิทยา รักษ์ดี,งง-4516 ชม
SHP-009468,WH-015,CUS-0051,CRP-004,2024-05-23,2024-05-27,ยกเลิก,16976.48,14538.0,รถบรรทุก,สุดา พลัง,งง-8401 กทม
SHP-009469,WH-002,CUS-0182,CRP-006,2024-05-27,,รอดำเนินการ,11209.87,17206.64,เรือ,นภา มีสุข,ฉฉ-2788 กทม
SHP-009470,WH-012,CUS-0021,CRP-001,2024-08-20,2024-08-28,จัดส่งแล้ว,23345.49,38579.68,รถไฟ,วิชัย มีสุข,กก-5692 สข
SHP-009471,WH-002,CUS-0060,CRP-013,2022-06-26,2022-07-08,จัดส่งแล้ว,17748.97,38614.02,เรือ,จันทร์ ศรีสุข,กก-7610 สง
SHP-009472,WH-014,CUS-0092,CRP-009,2023-10-13,2023-10-15,จัดส่งแล้ว,3251.6,8006.58,รถไฟ,วีระ วงศ์งาม,งง-2730 ชม
SHP-009473,WH-004,CUS-0091,CRP-011,2024-01-12,2024-01-19,จัดส่งแล้ว,4265.09,9194.5,รถบรรทุก,วิชัย รักษ์ดี,ฉฉ-7379 สง
SHP-009474,WH-015,CUS-0136,CRP-006,2024-01-01,2024-01-03,กำลังขนส่ง,29088.45,20461.82,รถบรรทุก,สมหญิง พลัง,ฉฉ-1191 กทม
SHP-009475,WH-011,CUS-0018,CRP-009,2025-08-05,2025-08-07,ยกเลิก,21876.4,51474.94,เรือ,สุนิสา ใจดี,ชช-4952 ชม
SHP-009476,WH-015,CUS-0012,CRP-004,2022-11-26,2022-11-29,จัดส่งแล้ว,20318.86,46723.98,รถบรรทุก,อนันต์ ดวงดี,ชช-1525 ชม
SHP-009477,WH-014,CUS-0090,CRP-004,2021-07-07,2021-07-13,จัดส่งแล้ว,5544.7,7368.61,รถบรรทุก,สุรศักดิ์ เกษตรดี,กก-7724 สข
SHP-009478,WH-014,CUS-0023,CRP-010,2025-10-31,,รอดำเนินการ,28337.1,39250.66,เรือ,ทองสุข ฤทธิ์ไกร,กก-7278 ชม
SHP-009479,WH-002,CUS-0155,CRP-014,2021-07-13,2021-07-23,จัดส่งแล้ว,24638.99,16677.49,รถบรรทุก,วิทยา รักษ์ดี,ชช-7909 สง
SHP-009480,WH-009,CUS-0162,CRP-013,2022-01-29,2022-02-05,จัดส่งแล้ว,7880.29,5649.11,รถบรรทุก,ฉัตรชัย ดวงดี,ฉฉ-1934 ชม
SHP-009481,WH-012,CUS-0144,CRP-015,2022-09-10,2022-09-15,จัดส่งแล้ว,21234.61,15630.54,รถไฟ,รัตนา ฤทธิ์ไกร,งง-1788 สง
SHP-009482,WH-011,CUS-0144,CRP-004,2023-12-18,2023-12-28,กำลังขนส่ง,10966.01,22985.45,เรือ,สมพงษ์ วงศ์งาม,งง-8868 กทม
SHP-009483,WH-008,CUS-0176,CRP-009,2021-12-07,,รอดำเนินการ,2312.54,2974.13,รถบรรทุก,ปิยะ ดำรง,งง-3775 กทม
SHP-009484,WH-007,CUS-0114,CRP-011,2024-09-16,2024-09-19,จัดส่งแล้ว,29832.41,37591.91,รถไฟ,ปราณี มงคล,ขข-6924 กทม
SHP-009485,WH-003,CUS-0104,CRP-008,2024-02-28,2024-03-10,จัดส่งแล้ว,23306.43,19854.07,รถบรรทุก,สุชาติ โชคดี,ชช-1798 สข
SHP-009486,WH-014,CUS-0178,CRP-013,2022-02-14,2022-02-19,จัดส่งแล้ว,17819.95,42194.99,เรือ,สมพงษ์ สมบูรณ์,ชช-8662 ชม
SHP-009487,WH-012,CUS-0172,CRP-002,2023-06-09,2023-06-17,จัดส่งแล้ว,8238.07,17888.04,เรือ,วิทยา มั่งมี,งง-5852 ขก
SHP-009488,WH-015,CUS-0053,CRP-015,2022-05-17,,รอดำเนินการ,19321.15,29114.02,รถบรรทุก,จันทร์ เพชรดี,กก-7319 ชม
SHP-009489,WH-009,CUS-0164,CRP-007,2021-04-06,2021-04-18,กำลังขนส่ง,7002.9,13522.33,รถไฟ,ณรงค์ โชคดี,ชช-2494 ขก
SHP-009490,WH-013,CUS-0090,CRP-006,2023-02-01,2023-02-09,จัดส่งแล้ว,25344.12,43705.33,รถไฟ,ประสิทธิ์ เจริญสุข,ฉฉ-7849 ขก
SHP-009491,WH-011,CUS-0016,CRP-001,2023-10-27,2023-11-04,จัดส่งแล้ว,21955.81,29834.28,รถบรรทุก,ชาญชัย พิมพา,ขข-3820 สข
SHP-009492,WH-002,CUS-0039,CRP-007,2022-07-10,2022-07-11,จัดส่งแล้ว,13298.98,33056.93,เรือ,นงลักษณ์ โชคดี,งง-1576 สข
SHP-009493,WH-006,CUS-0141,CRP-002,2021-04-01,2021-04-07,ยกเลิก,28784.45,43435.42,รถบรรทุก,ชาญชัย สมบูรณ์,ฉฉ-5586 กทม
SHP-009494,WH-010,CUS-0075,CRP-003,2021-09-10,2021-09-24,จัดส่งแล้ว,6544.04,12416.43,รถไฟ,บุญมา เจริญสุข,งง-2758 กทม
SHP-009495,WH-012,CUS-0061,CRP-003,2021-12-20,2021-12-26,จัดส่งแล้ว,20507.83,20711.94,รถบรรทุก,ธนกร มงคล,ขข-4133 สข
SHP-009496,WH-001,CUS-0192,CRP-001,2021-12-31,2022-01-06,ยกเลิก,17110.07,26311.98,รถบรรทุก,สุชาติ เพชรดี,กก-4817 กทม
SHP-009497,WH-013,CUS-0161,CRP-011,2023-01-12,,รอดำเนินการ,20704.67,41428.48,รถบรรทุก,เกษม ศรีสุข,ชช-8194 สข
SHP-009498,WH-008,CUS-0001,CRP-012,2024-07-05,,รอดำเนินการ,24136.02,55611.26,รถบรรทุก,ชัยวัฒน์ มั่งมี,ชช-5279 ชม
SHP-009499,WH-012,CUS-0052,CRP-015,2022-12-17,2022-12-28,จัดส่งแล้ว,29126.27,37570.53,เรือ,เกษม เพชรดี,งง-3290 สง
SHP-009500,WH-011,CUS-0059,CRP-015,2024-01-16,2024-01-25,จัดส่งแล้ว,22634.7,55732.24,เรือ,ปรียา แสงงาม,งง-8128 สง
SHP-009501,WH-003,CUS-0169,CRP-011,2025-01-10,2025-01-20,จัดส่งแล้ว,14151.88,16982.97,เรือ,สมบัติ ใจดี,ขข-9124 สข
SHP-009502,WH-003,CUS-0092,CRP-012,2023-01-18,2023-01-21,จัดส่งแล้ว,28832.98,21682.48,รถบรรทุก,กิตติ เกษตรดี,กก-9562 กทม
SHP-009503,WH-010,CUS-0115,CRP-002,2025-09-01,2025-09-09,จัดส่งแล้ว,24750.39,28489.76,รถบรรทุก,บุญมา ดำรง,งง-8250 สง
SHP-009504,WH-009,CUS-0107,CRP-004,2023-10-05,2023-10-15,จัดส่งแล้ว,15694.27,26580.64,เรือ,ณรงค์ ทรัพย์มา,งง-8083 ชม
SHP-009505,WH-015,CUS-0148,CRP-010,2024-10-30,2024-11-03,จัดส่งแล้ว,21587.07,46165.39,เรือ,จันทร์ แสงงาม,งง-7914 ชม
SHP-009506,WH-006,CUS-0160,CRP-013,2025-09-18,2025-09-25,จัดส่งแล้ว,16866.41,38263.45,รถบรรทุก,ทองสุข พิมพา,ฉฉ-6866 กทม
SHP-009507,WH-015,CUS-0152,CRP-006,2025-03-26,2025-03-29,จัดส่งแล้ว,18514.25,19962.79,รถบรรทุก,นิตยา สีทอง,ขข-3459 ชม
SHP-009508,WH-008,CUS-0063,CRP-011,2023-02-27,2023-03-08,จัดส่งแล้ว,11368.98,7096.07,รถบรรทุก,ทองสุข แสงงาม,ฉฉ-4103 ชม
